1,-1.4073114395141602,9.614395141601562,-2.0866661071777344,-0.8442157506942749,0.4092797040939331,0.08643743395805359,92.74689483642578,-36.87968444824219,-11.741077423095703,STD,ROM,0,0,0,0,0,0,0,0,0,0,0
2,-1.4063541889190674,9.612959861755371,-2.084512233734131,-0.7110471725463867,0.34697145223617554,0.07635815441608429,92.20536041259766,-37.47017288208008,-11.839778900146484,STD,ROM
3,-1.4053800106048584,9.61149787902832,-2.082320213317871,-0.598953366279602,0.09346238523721695,0.025045474991202354,91.74304962158203,-38.090789794921875,-11.880902290344238,STD,ROM
4,-1.4044315814971924,9.610075950622559,-2.080186367034912,-0.12889257073402405,-0.012828170321881771,-0.0024434609804302454,91.26731872558594,-38.84291458129883,-11.933740615844727,STD,ROM
5,-1.4034841060638428,9.608654022216797,-2.078054428100586,0.04948008432984352,0.018325956538319588,0.016493361443281174,90.8196792602539,-39.53864288330078,-11.957446098327637,STD,ROM
6,-1.4023258686065674,9.606917381286621,-2.075448513031006,-0.01160643994808197,0.028405234217643738,0.008246680721640587,90.4136734008789,-40.28558349609375,-11.959115028381348,STD,ROM
7,-1.4015685319900513,9.605780601501465,-2.073744535446167,-0.03634648025035858,0.015271631069481373,0.013133603148162365,90.00439453125,-41.08522033691406,-11.952208518981934,STD,ROM
8,-1.4005992412567139,9.604327201843262,-2.071563482284546,-0.035124752670526505,0.01771509274840355,0.014355333521962166,89.59786987304688,-41.8653450012207,-11.94896125793457,STD,ROM
9,-1.399646282196045,9.602897644042969,-2.0694193840026855,-0.032070424407720566,0.015271631069481373,0.009773843921720982,89.20010375976562,-42.630130767822266,-11.938345909118652,STD,ROM
10,-1.3986984491348267,9.601475715637207,-2.067286729812622,-0.024434609338641167,0.014049900695681572,0.00855211354792118,88.8055648803711,-43.387840270996094,-11.924040794372559,STD,ROM
11,-1.3977415561676025,9.600040435791016,-2.065133810043335,-0.027183502912521362,0.010690141469240189,0.00733038317412138,88.41768646240234,-44.134056091308594,-11.906343460083008,STD,ROM
12,-1.3967833518981934,9.598603248596191,-2.0629780292510986,-0.030237829312682152,0.021991148591041565,0.007024950347840786,88.03168487548828,-44.873050689697266,-11.888174057006836,STD,ROM
13,-1.3958170413970947,9.597153663635254,-2.0608034133911133,-0.028405234217643738,0.02779436856508255,0.010995574295520782,87.65143585205078,-45.60362243652344,-11.864543914794922,STD,ROM
14,-1.3948521614074707,9.59570598602295,-2.0586326122283936,-0.02229658141732216,0.027183502912521362,0.015882495790719986,87.27438354492188,-46.32533264160156,-11.838813781738281,STD,ROM
15,-1.3939125537872314,9.5942964553833,-2.056518316268921,-0.02687807008624077,0.017409659922122955,0.00855211354792118,86.90398406982422,-47.03460693359375,-11.811444282531738,STD,ROM
16,-1.3929568529129028,9.592863082885742,-2.054368019104004,-0.015271631069481373,0.014355333521962166,0.014049900695681572,86.53295135498047,-47.74216079711914,-11.77883529663086,STD,ROM
17,-1.3919994831085205,9.591426849365234,-2.0522139072418213,-0.03298672288656235,0.013439035043120384,0.009773843921720982,86.17093658447266,-48.42961883544922,-11.746039390563965,STD,ROM
18,-1.3910269737243652,9.58996868133545,-2.050025701522827,-0.011301007121801376,0.018325956538319588,0.0027488935738801956,85.81169891357422,-49.121803283691406,-11.710862159729004,STD,ROM
19,-1.3900840282440186,9.588554382324219,-2.0479042530059814,-0.015577063895761967,0.018325956538319588,0.010690141469240189,85.45561981201172,-49.793704986572266,-11.670111656188965,STD,ROM
20,-1.3889487981796265,9.586851119995117,-2.0453500747680664,-0.013133603148162365,0.01466076634824276,0.018325956538319588,85.1043701171875,-50.463294982910156,-11.629095077514648,STD,ROM
21,-1.3881721496582031,9.585686683654785,-2.043602466583252,-0.01618792861700058,0.01191187184303999,0.013133603148162365,84.75743865966797,-51.12040710449219,-11.587410926818848,STD,ROM
22,-1.3872151374816895,9.584250450134277,-2.0414490699768066,-0.025045474991202354,0.011301007121801376,0.021074850112199783,84.4107437133789,-51.76914978027344,-11.538946151733398,STD,ROM
23,-1.386238694190979,9.582786560058594,-2.039252281188965,-0.024434609338641167,0.00855211354792118,0.018325956538319588,84.07146453857422,-52.40885543823242,-11.491586685180664,STD,ROM
24,-1.3852903842926025,9.581363677978516,-2.037118434906006,-0.01710422709584236,0.014966198243200779,0.013439035043120384,83.7325439453125,-53.03926467895508,-11.442797660827637,STD,ROM
25,-1.3843425512313843,9.579941749572754,-2.0349857807159424,-0.021074850112199783,0.01038470957428217,0.010995574295520782,83.4002685546875,-53.65754318237305,-11.390356063842773,STD,ROM
26,-1.3833855390548706,9.578506469726562,-2.032832384109497,-0.025961773470044136,0.006719517521560192,0.014966198243200779,83.0692367553711,-54.26853561401367,-11.33736515045166,STD,ROM
27,-1.3824299573898315,9.577073097229004,-2.0306825637817383,-0.02168571576476097,0.007635815534740686,0.016798794269561768,82.74209594726562,-54.871395111083984,-11.284132957458496,STD,ROM
28,-1.3814622163772583,9.575621604919434,-2.0285050868988037,-0.02779436856508255,0.02229658141732216,0.020463986322283745,82.41458129882812,-55.46168518066406,-11.229883193969727,STD,ROM
29,-1.3805025815963745,9.57418155670166,-2.026345729827881,-0.028405234217643738,0.0012217304902151227,0.01863138936460018,82.09920501708984,-56.04528045654297,-11.170010566711426,STD,ROM
30,-1.3795539140701294,9.572758674621582,-2.0242114067077637,-0.03726277872920036,-0.0039706239476799965,0.024434609338641167,81.77752685546875,-56.61726760864258,-11.111074447631836,STD,ROM
31,-1.3786019086837769,9.571331024169922,-2.0220694541931152,-0.0354301854968071,-0.0012217304902151227,0.01710422709584236,81.4642562866211,-57.181663513183594,-11.052857398986816,STD,ROM
32,-1.3776429891586304,9.569892883300781,-2.019911766052246,-0.02321287989616394,-0.001527163083665073,0.01863138936460018,81.15364837646484,-57.73922348022461,-10.989048957824707,STD,ROM
33,-1.3766734600067139,9.568438529968262,-2.017730474472046,-0.023518312722444534,0.001832595793530345,0.018020525574684143,80.84558868408203,-58.284339904785156,-10.92773151397705,STD,ROM
34,-1.3756481409072876,9.566900253295898,-2.01542329788208,-0.02871066704392433,-0.007024950347840786,0.023518312722444534,80.54225158691406,-58.823612213134766,-10.862027168273926,STD,ROM
35,-1.374773383140564,9.565587997436523,-2.0134551525115967,-0.022907447069883347,-0.004886921960860491,0.021991148591041565,80.239013671875,-59.356441497802734,-10.79957389831543,STD,ROM
36,-1.3738173246383667,9.564153671264648,-2.0113041400909424,-0.02321287989616394,0.00366519158706069,0.015577063895761967,79.93883514404297,-59.877899169921875,-10.73605728149414,STD,ROM
37,-1.372860312461853,9.562718391418457,-2.009150743484497,-0.027488935738801956,0.007635815534740686,0.019547687843441963,79.64056396484375,-60.3924446105957,-10.66943645477295,STD,ROM
38,-1.371889352798462,9.561262130737305,-2.0069661140441895,-0.02474004216492176,-0.0027488935738801956,0.014355333521962166,79.3483657836914,-60.89888381958008,-10.605453491210938,STD,ROM
39,-1.3709428310394287,9.559842109680176,-2.004836320877075,-0.017409659922122955,-0.012828170321881771,0.015271631069481373,79.0561294555664,-61.398372650146484,-10.539018630981445,STD,ROM
40,-1.3699870109558105,9.558408737182617,-2.002685785293579,-0.01710422709584236,-0.019853120669722557,0.014355333521962166,78.76904296875,-61.8879280090332,-10.473008155822754,STD,ROM
41,-1.3680167198181152,9.558555603027344,-2.002680778503418,-0.016798794269561768,-0.013744467869400978,0.009468411095440388,78.48384094238281,-62.37107467651367,-10.407815933227539,STD,ROM
42,-1.3649227619171143,9.56045913696289,-2.005060911178589,-0.01771509274840355,-0.022602014243602753,0.011301007121801376,78.20589447021484,-62.84672164916992,-10.338115692138672,STD,ROM
43,-1.3617562055587769,9.562408447265625,-2.0074965953826904,-0.022602014243602753,-0.02168571576476097,0.009773843921720982,77.94175720214844,-63.31349563598633,-10.268582344055176,STD,ROM
44,-1.3586907386779785,9.564294815063477,-2.009854555130005,-0.018936822190880775,-0.01618792861700058,0.010079276748001575,77.67950439453125,-63.77463150024414,-10.197741508483887,STD,ROM
